ts,rtt,pkgLossRat,dlThroughput,ulThroughput,dnsLatency,dnsSuccessRate,rsrp,rsrq,snr,mimoLayer,mcs,rat,cid,label
16:46:56,0.0,0.0,1.0,1.4,51.0,100.3,-79,-16,6,1,7,20,259,0
16:46:57,0.0,0.0,1.1,1.4,53.0,94.0,-77,-10,5,3,7,20,354,0
16:46:58,0.0,0.0,1.1,1.4,51.2,87.9,-82,-7,8,3,7,20,354,0
16:46:59,0.0,0.0,1.3,1.4,53.0,94.0,-78,-10,7,2,3,20,354,0
16:47:00,0.0,0.0,1.1,1.3,54.1,86.8,-83,-10,10,2,3,20,354,0
16:47:01,0.0,0.0,0.9,1.2,53.0,94.0,-85,-12,5,2,2,20,354,0
16:47:02,0.0,0.0,0.9,1.4,55.2,91.9,-84,-16,9,4,4,20,606,0
16:47:03,0.0,0.0,1.0,1.4,53.0,94.0,-82,-11,8,4,4,20,606,0
16:47:04,0.0,0.0,1.0,1.6,58.2,95.1,-84,-8,9,2,6,20,606,0
16:47:05,0.0,0.0,1.1,1.6,53.0,94.0,-81,-11,6,2,6,20,606,0
16:47:06,0.0,0.0,1.0,1.4,55.7,92.8,-76,-15,5,2,6,20,606,0
16:47:07,0.0,0.0,1.0,1.5,53.0,94.0,-82,-11,8,2,12,20,606,0
16:47:08,0.0,0.0,0.9,1.4,52.9,95.6,-86,-16,5,2,12,20,606,0
16:47:09,0.0,0.0,1.0,1.4,53.0,94.0,-81,-11,7,2,5,20,606,0
16:47:10,0.0,0.0,1.1,1.5,54.8,98.9,-79,-12,9,2,5,20,606,0
16:47:11,0.0,0.0,1.2,1.6,53.0,94.0,-75,-10,8,2,10,20,606,0
16:47:12,0.0,0.0,1.2,1.6,56.7,94.1,-78,-13,4,2,3,20,606,0
16:47:13,0.0,0.0,1.2,1.5,53.0,94.0,-78,-11,3,2,3,20,606,0
16:47:14,0.0,0.0,1.2,1.6,48.4,92.1,-75,-10,1,2,6,20,606,0
16:47:15,0.0,0.0,1.1,1.6,52.0,94.0,-76,-11,2,2,6,20,606,0
16:47:16,0.0,0.0,1.1,1.6,51.5,90.4,-80,-10,18,2,3,20,606,0
16:47:17,0.0,0.0,1.3,1.4,52.0,94.0,-76,-11,21,2,3,20,606,0
16:47:18,27.1,0.0,1.3,1.4,53.3,93.6,-71,-6,13,2,9,20,606,0
16:47:19,56.7,0.0,1.2,1.2,52.0,94.0,-73,-10,13,2,9,20,606,0
16:47:20,31.0,0.0,1.3,1.2,54.4,92.9,-74,-6,11,2,6,20,606,0
16:47:21,0.0,0.0,1.3,1.3,52.0,94.0,-76,-11,10,2,6,20,606,0
16:47:22,0.0,0.0,1.2,1.4,54.6,91.1,-78,-16,10,2,6,20,606,0
16:47:23,0.0,0.0,1.3,1.4,52.0,94.0,-78,-11,6,2,5,20,606,0
16:47:24,0.0,0.0,1.2,1.5,51.1,99.5,-75,-14,6,2,5,20,606,0
16:47:25,0.0,0.0,1.2,1.3,52.0,94.0,-75,-11,6,2,3,20,606,0
16:47:26,0.0,0.0,1.2,1.3,50.7,85.5,-70,-9,8,2,3,20,606,0
16:47:27,0.0,0.0,1.1,1.4,52.0,94.0,-71,-10,9,2,9,20,606,0
16:47:28,0.0,0.0,1.2,1.5,47.3,89.0,-68,-13,21,2,5,20,606,0
16:47:29,0.0,0.0,1.2,1.4,52.0,94.0,-70,-10,18,2,5,20,606,0
16:47:30,0.0,0.0,1.2,1.2,51.0,101.4,-78,-14,8,2,5,20,606,0
16:47:31,0.0,0.0,1.0,1.2,52.0,94.0,-75,-11,9,2,5,20,606,0
16:47:32,0.0,0.0,1.2,1.3,50.9,89.8,-70,-7,4,2,6,20,606,0
16:47:33,0.0,0.0,1.4,1.4,52.0,94.0,-74,-11,6,2,6,20,606,0
16:47:34,0.0,0.0,1.3,1.5,57.2,90.2,-74,-15,3,2,6,20,606,0
16:47:35,0.0,0.0,1.1,1.3,52.0,94.0,-70,-10,9,2,8,20,606,0
16:47:36,0.0,0.0,1.1,1.4,56.3,93.9,-69,-14,8,2,8,20,606,0
16:47:37,0.0,0.0,1.1,1.5,52.0,94.0,-69,-10,9,2,9,20,606,0
16:47:38,0.0,0.0,1.1,1.4,53.4,91.1,-65,-5,12,2,9,20,606,0
16:47:39,0.0,0.0,1.4,1.3,52.0,94.0,-74,-11,2,2,9,20,606,0
16:47:40,0.0,0.0,1.5,1.3,49.7,101.7,-67,-5,10,2,1,20,606,0
16:47:41,0.0,0.0,1.4,1.4,51.0,94.0,-70,-10,8,2,1,20,606,0
16:47:42,0.0,0.0,1.3,1.2,49.2,87.5,-76,-12,6,2,8,20,606,0
16:47:43,0.0,0.0,1.3,1.2,51.0,94.0,-71,-10,9,2,8,20,606,0
16:47:44,0.0,0.0,1.4,1.3,56.0,97.3,-71,-8,15,2,6,20,606,0
16:47:45,0.0,0.0,1.4,1.4,51.0,94.0,-72,-10,12,2,6,20,606,0
16:47:46,0.0,0.0,1.5,1.2,52.6,102.6,-71,-12,9,2,5,20,606,0
16:47:47,0.0,0.0,1.4,1.3,51.0,94.0,-76,-11,12,2,5,20,606,0
16:47:48,34.6,0.0,1.3,1.2,46.6,93.2,-80,-8,7,2,2,20,606,0
16:47:49,63.5,0.0,1.4,1.3,51.0,94.0,-75,-11,8,2,2,20,606,0
16:47:50,28.9,0.0,1.4,1.2,53.0,88.5,-75,-12,6,2,2,20,606,0
16:47:51,0.0,0.0,1.4,1.4,51.0,94.0,-77,-11,9,2,7,20,606,0
16:47:52,0.0,0.0,1.4,1.2,51.1,93.8,-78,-12,9,2,7,20,606,0
16:47:53,0.0,0.0,1.2,1.3,51.0,94.0,-76,-11,10,2,2,20,606,0
16:47:54,0.0,0.0,1.3,1.3,48.4,93.6,-78,-13,14,2,5,20,606,0
16:47:55,0.0,0.0,1.6,1.4,51.0,94.0,-76,-10,12,2,5,20,606,0
16:47:56,0.0,0.0,1.5,1.4,47.4,85.5,-78,-15,15,2,5,20,606,0
16:47:57,0.0,0.0,1.5,1.4,51.0,94.0,-75,-11,10,2,5,20,606,0
16:47:58,0.0,0.0,1.4,1.2,52.2,89.1,-80,-10,11,2,5,20,606,0
16:47:59,0.0,0.0,1.5,1.3,51.0,94.0,-77,-11,10,2,5,20,606,0
16:48:00,0.0,0.0,1.6,1.2,53.8,100.7,-73,-14,13,2,5,20,606,0
16:48:01,0.0,0.0,1.6,1.3,51.0,94.0,-74,-10,7,2,3,20,606,0
16:48:02,0.0,0.0,1.7,1.3,54.2,90.6,-79,-10,11,2,1,20,606,0
16:48:03,0.0,0.0,1.5,1.4,51.0,94.0,-75,-11,12,2,1,20,606,0
16:48:04,0.0,0.0,1.3,1.2,49.4,85.0,-78,-9,14,2,1,20,606,0
